253.94421240696573,30.844988054520513;273.7051750251966,26.525856232799242,272.52011190945507,27.99689345028571,312.5264383712659,59.79970484600619,299.6503648059767,349.6866845131307;125.43663687844563,389.57573104348177,273.7036155424233,26.523992232622845,900.0117604971734,350.0407864050946,899.7775361087461,349.7693790994026;0,0;299.6503648059767,349.6866845131307;Red;defendGoal
234.52205098962074,306.32957627154826;154.06396191496447,312.9085678506872,204.0046772354214,310.5179651795388,147.6527480952763,312.66029662241664,198.19401746169515,311.4755957937205;440.1605406401862,599.2292532533785,158.03500195108649,311.9003558626847,149.95036816136212,312.0534300622618,901.3581297624412,348.20532852820264;0,0;204.0046772354214,310.5179651795388;Red;defendBall
1142.0446581726808,647.3821155582942;1101.0828848971219,632.95416575689,1089.543044525766,630.3128735677045,1101.0828848831106,632.9541657637787,1101.0829028767885,632.9541569202421;1001.3532165552335,565.1210904556162,1001.316020388896,564.9761686111029,1001.044279162313,565.8121482767256,1001.0442720663408,565.812194638849;0,0;1101.0829028767885,632.9541569202421;Red;defendBall
602.4098852306151,346.8864536335895;300.1744098334279,350.8720491671393,181.63069619202824,308.0363018758095,710.3984005935465,338.0772076426541,440.5456330270576,405.11600909957565;705.1633538137118,343.15465074250517,624.4910914389178,341.7303496542454,656.5984023494801,338.49890037556617,676.0394349113931,315.7700618650473;0,1;440.5456330270576,405.11600909957565;Red;defendBall
442.96294680521606,352.3037594785755;421.0991482700662,367.00056327907447,435.6087134112241,293.2297748594129,168.43767497124182,447.2253685098068,390.64906204702305,333.86617518919854;1064.212214999993,260.54175217914326,446.96828354175676,352.95874914714904,447.3127994266614,352.6351781318769,596.8457140736301,418.7376513364116;0,0;168.43767497124182,447.2253685098068;Red;defendGoal
1106.2443590705104,625.1257901823615;1100.4330480647136,654.9956586181805,1100.4183475153297,654.9736907477485,299.61983867457667,350.13472047526085,298.5638139841423,350.3819068489213;1100.4849580797827,654.8552709050211,1100.5822690543275,655.2063660761637,1100.5796831120476,655.2078133568712,1100.5046422974283,655.1689020679399;0,0;298.5638139841423,350.3819068489213;Red;defendBall
178.00211244896147,340.1146044016262;175.83063959538157,349.9041327578572,153.8508010215716,341.7658963141488,152.8043369743262,338.6025783420743,202.55133590905814,333.5905980440473;149.0013010081834,350.4825153224502,146.64402940924592,349.9667415586829,897.7632748245134,350.7400928889478,140.56331552354393,350.36870975843897;0,3;175.83063959538157,349.9041327578572;Red;clearBall
440.5796884479734,348.9210259091904;287.7647206472314,297.796141428188,298.85400908313954,352.71127844794245,236.85012021030326,352.11198237231173,510.3107928719316,354.5903379640447;673.3558964058096,487.45488971745397,466.1630657629329,363.29677760393304,900.387804565267,341.46829956412466,641.3067109898543,361.6929482099108;0,0;287.7647206472314,297.796141428188;Red;defendCenter
247.24903710018032,369.1798000108472;216.84041955868554,342.09597198343516,221.51559050162223,359.79319936958774,192.71787647809003,359.6756143042116,211.58694686479095,356.5573139112532;184.20486904502894,359.73247151286114,166.82638253232042,355.4213036547593,167.42944102786814,355.5032617240497,170.048377171192,355.67405176385654;0,0;221.51559050162223,359.79319936958774;Red;defendBall
621.1567115212499,344.59219643284916;266.80556987800395,231.3556200312642,589.2362863795848,343.2444941779453,153.44187445139957,275.24417595005326,239.15198751301872,540.8981606154682;664.1778678147166,428.35453085162374,733.2850072247978,305.71853041173887,900.4013775488671,347.9931122556636,909.5430319983204,420.0731206733824;0,0;266.80556987800395,231.3556200312642;Red;runAdvGoal
281.2320582357873,325.58342511844256;149.09990031260634,330.4244440894597,266.64926504517126,317.65887337075634,264.1090176717187,324.343686386907,185.9756040307686,320.75190357102605;362.7740919890971,519.0477327777043,497.1031682291841,470.63687542045307,219.79710919962466,323.46102017572343,899.803219781051,350.41798832714073;0,0;149.09990031260634,330.4244440894597;Red;defendGoal
354.2072638941463,273.05498477439335;170.08255912030546,304.1596013886701,236.68017733176927,312.5307898224637,255.63791918145697,278.0427197780371,305.6685614973728,276.2749256589094;255.67009927521718,278.0053593447231,256.2685333933644,278.06413097572744,255.5339108761252,282.6993687146337,255.5732867053873,282.7004994542479;0,2;304.39947967122333,276.1670256828899;Red;defendBall
144.67102584843343,431.7620175224624;126.80620442724907,367.0715277422559,173.70360646376008,435.48850975309915,130.26830124348575,372.10915814979296,176.40723857638162,434.65595173947344;173.48716733224248,435.3447525951067,173.49203038256934,435.3474640053708,173.74497127693402,435.55077442870123,173.5117228007627,435.3713907085736;0,0;126.80620442724907,367.0715277422559;Red;defendBall
1103.8336759467993,324.3773969260729;844.6881295439065,318.0576445498372,120.01173463537484,346.9908632809676,119.80159430589434,346.65020445412136,1073.5396459370745,319.87466246335254;1049.0791227705838,315.97917522120383,1064.03562329517,316.13057355650596,1055.0703354764473,316.8482282746498,1054.3914888786971,317.85053239357774;0,0;1073.5396459370745,319.87466246335254;Red;shootBall
1139.2874516697975,698.116331983992;450.11487559962046,429.87536323313606,301.3571109908077,350.36131733807673,299.89663721251725,350.024618831299,1079.4760238407841,674.5594771195796;1052.0575496482154,623.6968784513894,899.9901729095769,350.2407637165206,899.8247163163086,351.15577678924444,900.8006423691799,346.9575589971539;0,0;450.11487559962046,429.87536323313606;Red;defendBall
311.62754431444546,330.4717915784957;290.08571921659143,349.8013377360502,631.369706058384,359.5862667987175,299.50511776996166,349.35739173114547,408.2348967955722,317.58160964825345;351.0742270864492,335.54221826949504,343.0482124759985,338.59655854392895,357.8448563146781,335.12473798712455,351.5970347518852,334.72722924911926;0,2;290.08571921659143,349.8013377360502;Red;defendBall
281.2320582357873,325.58342511844256;149.09990031260634,330.4244440894597,266.64926504517126,317.65887337075634,264.1090176717187,324.343686386907,185.9756040307686,320.75190357102605;362.7740919890971,519.0477327777043,497.1031682291841,470.63687542045307,219.79710919962466,323.46102017572343,899.803219781051,350.41798832714073;0,0;264.1090176717187,324.343686386907;Red;Foncer
405.37967003350155,365.93133876174744;120.53891516815565,388.8890971116885,492.87151112205214,371.6865859671494,467.95531207326053,348.68389195067624,286.19088171932526,345.04215254865585;692.824730011596,255.46359298160343,595.7851736344073,543.8625234011536,886.8177225475538,365.5724706169008,447.11545138979,359.1795610876432;0,0;286.19088171932526,345.04215254865585;Red;defendBall
221.71132253943122,408.3299946157588;159.67402473862643,385.4311178460597,208.93654094556555,402.2742750533915,217.34692344631165,405.0624607434476,202.1035353853772,406.3789045509414;169.7367152469238,400.85741836727783,167.13621382725,399.2935536607545,900.1070092888432,348.76657714440023,899.8063764666705,349.5579538201337;0,0;217.34692344631165,405.0624607434476;Red;defendBall
39.77229052591405,84.45492894962183;43.975577379354796,158.1960434001371,1148.5567571251202,441.4582950493997,43.97554163728234,158.2001239493834,47.2120382993791,137.43573548896927;36.972120546438425,175.2871538305966,37.37139791774642,171.49520546220776,899.9236660163003,350.38166991988834,900.3101742869268,352.2775654846155;0,0;844.7349957872485,380.49855300774425;Red;defendCenter
223.30495091085177,316.43407654579755;217.1056388976691,321.54005867144673,214.84771708802455,319.8853265114111,216.43148559465072,322.3411767275397,211.52389567885828,321.799266844745;166.96055054069964,325.26191221383846,166.98020862765358,325.2615131983436,900.3221453929464,349.6215097844529,900.3009023901105,349.50831929039305;0,0;211.52389567885828,321.799266844745;Red;defendBall
571.2592165616145,358.94535548488176;148.5731091827596,298.5591616628255,584.697855717218,352.96731043166636,549.5400257730577,129.04471175431308,550.5254218455492,155.56932777335942;608.2243703015803,358.0271377274914,917.1873743832742,128.37319092255416,981.3776027115323,181.727668969374,942.306252956363,501.0007797827109;0,0;584.697855717218,352.96731043166636;Red;clearBall
1142.0446581726808,647.3821155582942;1101.0828848971219,632.95416575689,1089.543044525766,630.3128735677045,1101.0828848831106,632.9541657637787,1101.0829028767885,632.9541569202421;1001.3532165552335,565.1210904556162,1001.316020388896,564.9761686111029,1001.044279162313,565.8121482767256,1001.0442720663408,565.812194638849;0,0;1089.543044525766,630.3128735677045;Red;defendBall
202.22540759617982,487.08429560130236;163.01692230475697,479.44822848632475,120.43754073105562,430.2292657328527,161.834542321755,461.3325239634125,161.73600412187238,461.3280771341101;161.8334822449385,461.3323737708175,158.52834469343662,458.3420979249905,161.83310853977915,461.3278813657769,161.82947956829867,461.3285008468122;0,0;163.01692230475697,479.44822848632475;Red;defendBall
600,350;277.5802559356732,382.70533613759255,261.15212908824276,154.17627161701535,69.33614678156995,562.589501740079,524.7410474439196,581.2805985393826;757.6170318725307,158.6786971610162,1100.8752149080472,240.46466473183858,630.6405520542586,167.1450925794246,903.9488376900292,182.17439817375714;0,0;524.7410474439196,581.2805985393826;Red;defendBall
442.96294680521606,352.3037594785755;421.0991482700662,367.00056327907447,435.6087134112241,293.2297748594129,168.43767497124182,447.2253685098068,390.64906204702305,333.86617518919854;1064.212214999993,260.54175217914326,446.96828354175676,352.95874914714904,447.3127994266614,352.6351781318769,596.8457140736301,418.7376513364116;0,0;390.64906204702305,333.86617518919854;Red;defendBall
158.38528242627498,411.88386786548085;258.37474304386234,387.5754454336683,205.64428921647166,398.63256458116825,208.9746959410831,369.18231143377426,206.2045021322453,424.57484820084824;1063.738129021122,265.57570100022264,163.21082931033777,405.3490930631438,162.9719063288607,405.7750047032727,209.57371994623787,666.7341517536859;0,0;162.9719063288607,405.7750047032727;Blue;shootBall
609.6763570148468,321.7579005059688;554.2658885092155,313.4997703614883,554.141461312631,313.61149129911234,558.7132271555503,313.83007920036465,582.684062920187,318.6448921399897;554.433238637617,313.4747193550412,557.0792011455553,313.40318126022476,549.3198964664033,319.2269056061223,549.6072964152696,319.1333410642294;0,0;582.684062920187,318.6448921399897;Red;defendBall
46.799116584743835,22.31278146407965;76.13559153282284,38.434417741039056,186.63079292614697,261.19771459633165,76.2999898062344,38.44735041509432,159.71141205022352,274.9661164758395;76.2888174768351,38.44449590251861,75.32292781488768,39.24084953008219,76.13628067232192,38.44094975329301,76.2333049789263,38.46668358039062;0,0;159.71141205022352,274.9661164758395;Red;defendGoal
361.8067438820765,347.88488035670287;456.51307306926714,332.81163912903054,232.34796516917973,376.10339595555394,435.5312604401413,363.9571373057266,115.77413985014249,346.41302931533846;761.4528227095195,433.7471726220693,394.3774666836438,352.9681617329191,436.41178275574924,342.3367436299768,878.8900178527946,377.89533355166435;0,0;232.34796516917973,376.10339595555394;Red;defendBall
442.96294680521606,352.3037594785755;421.0991482700662,367.00056327907447,435.6087134112241,293.2297748594129,168.43767497124182,447.2253685098068,390.64906204702305,333.86617518919854;1064.212214999993,260.54175217914326,446.96828354175676,352.95874914714904,447.3127994266614,352.6351781318769,596.8457140736301,418.7376513364116;0,0;421.0991482700662,367.00056327907447;Red;clearBall
215.996421385385,457.252666933097;203.28438335687218,453.17663396673754,161.35912432784838,439.43370774826644,210.73953963837872,449.75608663537844,210.3966390510641,449.43904020649205;161.4043428940232,439.46246682491227,161.86642299437472,438.37124892319434,903.1090766162328,349.19394309950246,161.45124538777938,439.69049997000366;0,0;210.3966390510641,449.43904020649205;Red;defendBall
600,350;140.7958073378328,36.2270700898423,427.55970429856313,364.8325237556469,473.6986494998172,435.36047918276734,227.81718571703493,455.80220723667486;1078.8317558370773,387.82870420334496,748.9311990595123,398.3286672444775,999.356748127879,670.9222964530491,1155.1057027147651,493.9312330491865;0,0;140.7958073378328,36.2270700898423;Red;defendCenter
76.92520614815678,54.84365914127841;55.19969391883728,90.95612276293014,59.907021358380725,89.71353512636063,551.8953337004875,281.90594529151434,44.79505762658795,143.6480231478247;55.202935259268614,90.95362861491799,55.54148211078285,92.27927886203804,55.60659818259821,92.22709999486199,58.15295923521533,88.88851899862323;0,0;551.8953337004875,281.90594529151434;Red;defendGoal
830.7395372676967,410.48538737404095;808.4002403812262,411.4755244397803,191.39939871080603,360.28485155855304,757.4591886540101,414.39746310949266,301.65793619128664,349.8878088291618;761.5031960820356,414.5122569701191,772.9878255803266,415.67084358721934,753.2286810033148,366.20014938785727,772.6060223346819,357.7228512571416;0,0;808.4002403812262,411.4755244397803;Red;shootBall
247.24903710018032,369.1798000108472;216.84041955868554,342.09597198343516,221.51559050162223,359.79319936958774,192.71787647809003,359.6756143042116,211.58694686479095,356.5573139112532;184.20486904502894,359.73247151286114,166.82638253232042,355.4213036547593,167.42944102786814,355.5032617240497,170.048377171192,355.67405176385654;0,0;221.51559050162223,359.79319936958774;Red;defendBall
283.5342599114691,306.6864985907861;244.30102038926782,306.39443568445444,242.46397631126703,309.00295033695807,243.8229406259118,307.11052849923414,236.75074325625084,310.2993702554273;196.04598532451539,317.57835523462467,196.06434396680234,317.5757694660849,900.4287457376045,349.4962645122421,899.279708055806,351.1769718881784;0,0;236.75074325625084,310.2993702554273;Red;defendBall
801.311548609878,379.1226634491062;299.2603920203922,349.84839778831116,760.429105484721,388.5852222950392,762.3377611886749,387.5968895234536,299.9447464727148,350.1766523148108;758.0075311501175,389.7128819063686,714.4811304810031,395.05203973778833,809.472103443754,372.8954540011591,802.8964584349468,372.1029563374002;0,0;299.9447464727148,350.1766523148108;Red;runAdvGoal
223.04914292811193,386.2034988361398;311.18044758333775,381.6705518863381,280.91596023348626,358.74457473304284,255.98943193463225,415.36930312033314,194.17907547599742,367.89270107847904;1065.604071669685,266.0493310445117,240.42560352134763,398.11315043335566,240.85297465717352,397.63288986044694,291.7606676749529,609.798820663943;0,0;194.17907547599742,367.89270107847904;Red;clearBall
257.03898320026576,395.00628576865347;199.16269133317095,383.91457836136664,175.03236907258764,384.6938472010114,216.84083415550964,381.7875413235432,197.2101288561787,381.3690545903488;173.45170144901132,383.4129054261073,175.84511364856428,381.9493088375015,901.0778696854413,349.72055230376236,175.5654692280215,381.2936611566372;0,0;216.84083415550964,381.7875413235432;Red;defendBall
51.64891101430473,59.90488196718957;109.40644535038545,21.87967567767032,108.09305769692145,21.94739990908647,1200,483.11159138238327,296.5802215241003,346.6099563861734;84.61857033753823,29.397981718047276,108.4725023728194,18.1492169629488,104.56665470571627,15.682899413144924,104.56665367374981,15.682898270331293;0,0;296.5802215241003,346.6099563861734;Red;defendGoal
272.3266422488964,399.4090868794072;190.16279677007978,380.7075681078715,189.46365984395524,383.5560105697636,180.6597692673164,378.3993069753713,233.12765630823708,393.1691123635981;185.19776165766046,379.6388384312235,239.60478667656878,574.146746147418,181.96790536571118,375.0142237390681,900.7226632837609,350.3797524706804;0,0;233.12765630823708,393.1691123635981;Red;defendBall
600,350;579.5779637137932,405.71660486822924,159.1747285207907,343.03436365608474,205.76322732176973,65.27344195461149,447.8334566564005,459.1387935047252;855.4195993436244,591.5056912081742,1168.894573574502,202.54571473025175,1030.7501788332897,536.2199516716552,869.445897823268,204.12880251108572;0,0;447.8334566564005,459.1387935047252;Red;defendBall
600,350;579.5779637137932,405.71660486822924,159.1747285207907,343.03436365608474,205.76322732176973,65.27344195461149,447.8334566564005,459.1387935047252;855.4195993436244,591.5056912081742,1168.894573574502,202.54571473025175,1030.7501788332897,536.2199516716552,869.445897823268,204.12880251108572;0,0;159.1747285207907,343.03436365608474;Red;defendGoal
144.67102584843343,431.7620175224624;126.80620442724907,367.0715277422559,173.70360646376008,435.48850975309915,130.26830124348575,372.10915814979296,176.40723857638162,434.65595173947344;173.48716733224248,435.3447525951067,173.49203038256934,435.3474640053708,173.74497127693402,435.55077442870123,173.5117228007627,435.3713907085736;0,0;130.26830124348575,372.10915814979296;Red;defendBall
75.79736529337443,617.4943827369567;50.262724393304,588.0460470528874,50.24613937657496,589.0631787182692,304.6324817977325,348.3435633893954,50.28045383326993,589.0476544210605;50.26190879925316,588.0463741072584,50.46829571499177,588.9788842874271,51.35294091812408,592.7993181878445,51.352933672832464,592.7993183705844;0,0;304.6324817977325,348.3435633893954;Red;defendGoal
376.66888326771823,354.9442285704223;455.2224471895842,346.6875192493637,281.0349052031182,347.89999564526363,442.37679110396397,348.0550427463275,175.28364162792204,346.82765231043993;444.0840024972528,348.4619837722111,442.52931091070366,348.60507971242737,416.5081953847352,352.6908930824083,428.4888653789251,348.3303520599513;0,0;281.0349052031182,347.89999564526363;Red;defendBall
446.637723938319,324.64101728295594;336.6284991146096,434.5009260142153,418.7175801608101,378.49059513792884,524.5070231285614,321.3982053042364,273.54155626175515,334.1996297523517;475.1432598202159,323.1747450122723,655.6962417398856,498.48756272440545,904.1003447179444,351.09230494535365,501.2840614137369,326.87573234235634;0,1;418.7175801608101,378.49059513792884;Red;defendBall
921.0672574632267,291.91317138484027;1105.1207484967704,386.26852425372954,1200,414.0608534937983,865.5214146906907,326.9363219265303,298.67863102259673,350.45396725604127;960.3322743795264,304.6245047753082,967.8874662966804,304.7888198767464,963.7850590607308,304.7404998689342,963.8161430054469,304.7087412850093;0,1;298.67863102259673,350.45396725604127;Red;runAdvGoal
51.64891101430473,59.90488196718957;109.40644535038545,21.87967567767032,108.09305769692145,21.94739990908647,1200,483.11159138238327,296.5802215241003,346.6099563861734;84.61857033753823,29.397981718047276,108.4725023728194,18.1492169629488,104.56665470571627,15.682899413144924,104.56665367374981,15.682898270331293;0,0;296.5802215241003,346.6099563861734;Red;defendGoal
153.10839830413607,413.11304920619006;248.74272111688026,389.37692253958176,196.4580325693526,402.5838540938794,200.67308609823215,370.27491642696776,201.01803656004236,427.71901671251794;1064.1226456005554,265.8102481716613,154.88822838319544,409.93060750015,154.4667316986837,410.24744481435863,201.49569465793653,672.6286837488119;0,0;154.4667316986837,410.24744481435863;Blue;shootBall
600,350;140.7958073378328,36.2270700898423,427.55970429856313,364.8325237556469,473.6986494998172,435.36047918276734,227.81718571703493,455.80220723667486;1078.8317558370773,387.82870420334496,748.9311990595123,398.3286672444775,999.356748127879,670.9222964530491,1155.1057027147651,493.9312330491865;0,0;473.6986494998172,435.36047918276734;Red;defendBall
235.62047314634782,388.5551414617283;185.8421098626997,381.7108662485134,158.8686021889792,378.33021594949406,196.89987846133656,379.16584642906304,183.69239845859755,379.69832240365116;158.57198629340695,377.571011153765,151.8173726852763,376.9028796116548,901.404766753318,349.63580121208685,154.1536274243064,375.9487194086377;0,0;158.8686021889792,378.33021594949406;Red;defendBall
24.7468908414205,22.680197187663225;56.48470482546236,49.84138962578186,56.48470466958661,49.841389814679246,57.44750106326195,199.4301277771612,56.48470465091406,49.84138983730793;56.48470425312725,49.84139031936479,56.408824885365945,52.95406796804764,56.484704094682044,49.84139051137652,899.9658659410716,349.94771871988263;0,0;57.44750106326195,199.4301277771612;Red;defendGoal
88.40247640632012,636.803355300211;68.78146784956189,605.7835939231317,76.64338817214289,605.2718156041577,299.88458883754345,350.05381291711984,28.022830641162543,581.6167111814216;71.35178357761909,611.410499741105,73.79655794212229,608.9479725343267,899.2820263850662,349.48904830570336,65.47891409852329,606.7538159654854;0,0;299.88458883754345,350.05381291711984;Red;defendGoal
234.52205098962074,306.32957627154826;154.06396191496447,312.9085678506872,204.0046772354214,310.5179651795388,147.6527480952763,312.66029662241664,198.19401746169515,311.4755957937205;440.1605406401862,599.2292532533785,158.03500195108649,311.9003558626847,149.95036816136212,312.0534300622618,901.3581297624412,348.20532852820264;0,0;204.0046772354214,310.5179651795388;Red;defendBall
73.28241928917372,89.61989954236208;96.6205308086282,62.141297459831435,96.12393977599451,62.226709997741295,1047.8567549880088,419.92572640002646,299.42004400899657,348.59229727985615;96.62053821617897,62.141282488136085,93.49775236922336,66.57038110304666,96.55183036140363,62.34399584698349,96.63012280322165,62.122804841657626;0,0;1047.8567549880088,419.92572640002646;Red;defendGoal
372.70147396094677,359.65882843263347;324.9837427454774,469.8945947585804,374.8238516325665,350.7781505116755,480.2000574146572,347.24516486064044,122.5671104856596,355.363388107328;467.0356091574768,347.13871752577654,410.4544723563996,353.4513230136954,410.8885172946594,353.7181073405745,432.91823492604584,348.79924261194105;0,0;374.8238516325665,350.7781505116755;Red;clearBall
249.674600820428,354.826335219548;199.5025929305559,361.0686498350226,178.90916391612862,348.17734277422716,180.46095002474556,348.3187719319653,206.9400861050739,360.6136628887424;151.19689740131648,700,210.2184348422485,700,166.00094968958382,355.7054814237405,899.8976178726856,350.2174737600751;0,0;206.9400861050739,360.6136628887424;Red;Foncer
262.1104353915227,365.3523794322876;216.35711323069623,372.0155456924725,187.98691813918302,366.0462474897927,187.87780252156728,366.09848341568375,203.34145730395085,363.56747195686216;119.06913110606108,700,175.02434859345607,700,172.5192302611578,370.00914841503055,900.0248151687499,349.9472891587976;0,0;216.35711323069623,372.0155456924725;Red;Foncer
193.5097334980279,310.1592732613255;134.73846260536715,330.9948721952725,133.4704456221051,328.5961386973322,265.3991924509788,325.37241333720647,138.67580472967666,324.2774518399529;338.9546225348952,563.5736383605158,494.12353503279166,659.1244410221567,900.8439097121311,348.74112915870023,221.83772815522985,314.58790434867035;0,0;138.67580472967666,324.2774518399529;Red;defendBall
376.66888326771823,354.9442285704223;455.2224471895842,346.6875192493637,281.0349052031182,347.89999564526363,442.37679110396397,348.0550427463275,175.28364162792204,346.82765231043993;444.0840024972528,348.4619837722111,442.52931091070366,348.60507971242737,416.5081953847352,352.6908930824083,428.4888653789251,348.3303520599513;0,0;175.28364162792204,346.82765231043993;Red;defendGoal
33.46396061768246,24.16065254060925;209.8803905925593,281.0886783357039,84.08074255861041,41.17987523747229,97.0787427349264,45.53455531156487,103.1786770824582,47.703468871667724;84.08313980119854,41.18197424636048,83.15609908669612,50.889496041734446,900.0864368038782,349.647049705801,70.40268312731875,29.498887183396164;0,0;209.8803905925593,281.0886783357039;Red;defendGoal
68.23302920564953,613.0868984567012;299.99519099298544,350.01092664212223,31.31540871360297,650.6174082059408,299.77841258550734,350.3255089307116,299.7017846797803,350.18950113722093;31.31540871355895,650.6174082059347,28.710119873110926,647.760487737904,31.31540871360783,650.6174082059415,31.315408713563617,650.6174082059354;0,0;299.7017846797803,350.18950113722093;Red;defendGoal
423.7783622745854,326.886141230991;362.94465136622273,315.984383651733,362.823700862596,321.3190175407724,342.6557639758663,330.2239855782609,381.3152915319628,322.38108293718244;333.76829406088973,337.2621809622736,453.9549047906894,556.7981534714907,898.063892809955,349.484233740357,357.67205276899625,328.99730391705344;0,1;381.3152915319628,322.38108293718244;Red;defendBall
1021.6867103033377,323.6676435791307;988.4064718990128,379.3319324406802,1200,412.0665083817698,920.1314098713183,335.0619711187072,298.99535691250213,350.3451534533743;1032.5687881334768,327.03688568501855,1031.5011656824947,328.80494959899465,1026.675147866301,327.1328161673703,1026.5473612490907,327.2148910092781;0,1;298.99535691250213,350.3451534533743;Red;runAdvGoal
168.1493965609642,406.59088546323625;174.95125438522422,390.8503538038024,132.34416953906856,393.9656429527501,177.58630281425854,391.9373859092005,166.0800311811737,390.8800295520814;140.07098912137533,393.3297643496717,444.2759251551175,451.8825075829234,898.9275757265983,352.217555277205,899.378815585632,347.7828494748874;0,0;166.0800311811737,390.8800295520814;Red;clearBall
265.67059624120213,405.0002870773693;1200,301.27400584011,1200,310.69988664860017,202.72868090117976,393.31772446587416,211.4834229669635,399.2634385860932;176.83602713224985,393.423757063838,175.55049226087044,393.31518570075997,899.6073251232829,352.32263012328747,176.42633394076967,390.8748600099887;0,1;1200,301.27400584011;Red;defendCenter
322.82207994803616,361.4831501960842;351.6049302273675,349.7715142379706,786.6015502764374,369.07350813860603,300.06334764897474,350.08225739493713,429.8590164692462,347.4454870879928;380.50009259608015,363.13077295965144,361.1977544656214,362.1892546519072,362.1660797533586,361.0786348774647,367.653914050992,361.80492036289894;0,0;300.06334764897474,350.08225739493713;Red;clearBall
1103.8336759467993,324.3773969260729;844.6881295439065,318.0576445498372,120.01173463537484,346.9908632809676,119.80159430589434,346.65020445412136,1073.5396459370745,319.87466246335254;1049.0791227705838,315.97917522120383,1064.03562329517,316.13057355650596,1055.0703354764473,316.8482282746498,1054.3914888786971,317.85053239357774;0,0;1073.5396459370745,319.87466246335254;Red;shootBall
354.2072638941463,273.05498477439335;170.08255912030546,304.1596013886701,236.68017733176927,312.5307898224637,255.63791918145697,278.0427197780371,305.6685614973728,276.2749256589094;255.67009927521718,278.0053593447231,256.2685333933644,278.06413097572744,255.5339108761252,282.6993687146337,255.5732867053873,282.7004994542479;0,2;305.6685614973728,276.2749256589094;Red;defendBall
101.36161209085978,447.50181547876485;76.52810869601646,424.9142164725534,81.23104930333075,431.1164770364034,81.89180532702763,428.0291520906029,79.44540294758463,430.1251446255315;1066.1336737025151,267.56689560802573,76.62641012127081,427.18083856281334,76.4694339898321,426.9594128652594,121.28491455773381,700;0,0;79.44540294758463,430.1251446255315;Red;clearBall
247.24903710018032,369.1798000108472;216.84041955868554,342.09597198343516,221.51559050162223,359.79319936958774,192.71787647809003,359.6756143042116,211.58694686479095,356.5573139112532;184.20486904502894,359.73247151286114,166.82638253232042,355.4213036547593,167.42944102786814,355.5032617240497,170.048377171192,355.67405176385654;0,0;192.71787647809003,359.6756143042116;Red;defendBall
65.16304302031294,647.2861864279379;10.835148372625355,598.6825699738345,199.4694132486304,418.64744381424356,118.31828288951826,377.98823585060524,10.835148400607084,598.682569984549;10.835148379395507,598.6825699764267,16.92561068268446,597.9604834490478,10.83514824375981,598.6825699244908,10.835136661630276,598.6825654935664;0,0;118.31828288951826,377.98823585060524;Red;defendGoal
623.8991763377403,366.6064651784178;324.065396120948,410.48722219014445,672.2016052097047,355.01769613852224,162.77063596546446,354.41914548995993,647.4385719871724,330.79109668123385;1065.1245626948792,265.8089475446709,695.8021411645794,348.0207240647858,656.6102386531866,368.1262726391835,825.1241893250341,294.5410418260372;0,0;162.77063596546446,354.41914548995993;Red;defendGoal
412.6877498959533,428.7883193290082;484.59119506336395,405.68467858427937,482.7057644132181,406.51626548491237,482.64065455091145,407.4491375422164,299.1829109742917,350.8339710303718;450.9349755617279,416.4827754441557,454.20430194246546,415.7105364751066,452.82144030096333,416.9891620465697,449.27265798311385,416.9350681467627;0,0;299.1829109742917,350.8339710303718;Red;defendGoal
218.13829626531628,382.36078419859456;218.85819512159057,374.8303821813149,100.61623135793594,363.07447830229677,204.45744601393372,379.12281544309036,199.48300565541084,381.35089810832164;180.80767685422748,385.43169893029693,439.1357397838706,700,899.9602949536586,349.31177919646336,900.1012996428813,350.247136197726;0,0;204.45744601393372,379.12281544309036;Red;clearBall
744.2337456931191,355.05150301517864;334.13936230586165,350.96610674295226,713.5906584080477,375.8878490063371,345.3622137918485,408.9031731326988,278.9402167697361,346.30925411009076;708.9151475031185,320.35189065951107,804.4930341082973,251.22932963030615,834.8687583151341,329.96523307889225,915.283858408079,310.9954994817255;0,0;345.3622137918485,408.9031731326988;Red;runAdvGoal
136.44456138682668,414.7043506440405;229.13076435699958,393.2967558250743,177.8084834578673,409.80379691750966,183.2779336767534,375.0897780468563,188.00388113601522,431.7786956124093;1065.0398326647762,268.14848819515885,139.26545212123457,420.2524177399886,138.7021457240494,420.4706426857407,185.36582304009775,684.4535284334902;0,0;1065.0398326647762,268.14848819515885;Blue;defendBall
319.50022117027885,345.76757689909107;361.90221613092905,343.10329841093096,109.75370200014882,345.5834386415618,349.8501371108562,336.99206513977896,293.754377471767,350.06232485395196;348.88062888112916,337.46266699201834,350.8692138091029,338.0237236932642,352.13467510109535,337.51123732838636,352.0644778892307,337.5431738118522;0,0;293.754377471767,350.06232485395196;Red;clearBall
646.0801423875098,178.20027054301408;670.8501993101904,165.57366810622148,672.1814744025098,166.3040051924205,535.1291492582451,199.74663412796235,116.41185394919312,320.88552178038236;669.1912631250885,165.38475437892328,665.7836587819119,166.4351398600694,899.8431976481296,351.336208649563,684.5299649057126,193.5591746239973;0,0;116.41185394919312,320.88552178038236;Red;runAdvGoal
837.4838154730659,306.3365438525436;791.525267884193,305.06227340760773,483.6573275106959,334.48363422104757,800.7941370284037,304.95876109292084,271.3037816700782,340.7176050086925;793.6142348241061,305.1310988342558,795.0557873851276,305.20137222543593,786.7361143572151,337.7559573396636,786.7329431133445,337.7570061459691;0,0;271.3037816700782,340.7176050086925;Red;runAdvGoal
